match_id,inning,batting_team,bowling_team,over,ball,batsman,non_striker,bowler,is_super_over,wide_runs,bye_runs,legbye_runs,noball_runs,penalty_runs,batsman_runs,extra_runs,total_runs,player_dismissed,dismissal_kind,fielder
543,1,Delhi Daredevils,Royal Challengers Bangalore,3,6,JP Duminy,MA Agarwal,MA Starc,0,0,0,0,0,0,0,0,0,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,4,1,MA Agarwal,JP Duminy,VR Aaron,0,0,0,0,0,0,0,0,0,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,4,2,MA Agarwal,JP Duminy,VR Aaron,0,0,0,0,0,0,1,0,1,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,4,3,JP Duminy,MA Agarwal,VR Aaron,0,0,0,0,0,0,0,0,0,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,4,4,JP Duminy,MA Agarwal,VR Aaron,0,1,0,0,0,0,0,1,1,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,4,5,JP Duminy,MA Agarwal,VR Aaron,0,0,0,0,0,0,4,0,4,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,4,6,JP Duminy,MA Agarwal,VR Aaron,0,0,0,0,0,0,1,0,1,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,4,7,MA Agarwal,JP Duminy,VR Aaron,0,0,0,0,0,0,6,0,6,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,5,1,JP Duminy,MA Agarwal,HV Patel,0,0,0,0,0,0,0,0,0,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,5,2,JP Duminy,MA Agarwal,HV Patel,0,0,0,0,0,0,1,0,1,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,5,3,MA Agarwal,JP Duminy,HV Patel,0,0,0,0,0,0,1,0,1,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,5,4,JP Duminy,MA Agarwal,HV Patel,0,0,0,0,0,0,1,0,1,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,5,5,MA Agarwal,JP Duminy,HV Patel,0,0,0,0,0,0,0,0,0,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,5,6,MA Agarwal,JP Duminy,HV Patel,0,0,0,0,0,0,1,0,1,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,6,1,MA Agarwal,JP Duminy,D Wiese,0,1,0,0,0,0,0,1,1,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,6,2,MA Agarwal,JP Duminy,D Wiese,0,0,0,0,0,0,1,0,1,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,6,3,JP Duminy,MA Agarwal,D Wiese,0,0,0,0,0,0,0,0,0,JP Duminy,caught,KD Karthik
543,1,Delhi Daredevils,Royal Challengers Bangalore,6,4,Yuvraj Singh,MA Agarwal,D Wiese,0,0,0,0,0,0,0,0,0,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,6,5,Yuvraj Singh,MA Agarwal,D Wiese,0,0,0,0,0,0,0,0,0,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,6,6,Yuvraj Singh,MA Agarwal,D Wiese,0,0,0,0,0,0,0,0,0,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,6,7,Yuvraj Singh,MA Agarwal,D Wiese,0,0,0,0,0,0,2,0,2,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,7,1,MA Agarwal,Yuvraj Singh,VR Aaron,0,0,0,0,0,0,1,0,1,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,7,2,Yuvraj Singh,MA Agarwal,VR Aaron,0,0,0,0,0,0,0,0,0,Yuvraj Singh,caught,KD Karthik
543,1,Delhi Daredevils,Royal Challengers Bangalore,7,3,AD Mathews,MA Agarwal,VR Aaron,0,0,0,0,0,0,0,0,0,AD Mathews,caught,AB de Villiers
543,1,Delhi Daredevils,Royal Challengers Bangalore,7,4,KM Jadhav,MA Agarwal,VR Aaron,0,0,0,0,0,0,0,0,0,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,7,5,KM Jadhav,MA Agarwal,VR Aaron,0,0,0,0,0,0,0,0,0,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,7,6,KM Jadhav,MA Agarwal,VR Aaron,0,1,0,0,0,0,0,1,1,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,7,7,KM Jadhav,MA Agarwal,VR Aaron,0,0,0,0,0,0,0,0,0,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,8,1,MA Agarwal,KM Jadhav,Iqbal Abdulla,0,0,0,0,0,0,1,0,1,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,8,2,KM Jadhav,MA Agarwal,Iqbal Abdulla,0,0,0,0,0,0,0,0,0,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,8,3,KM Jadhav,MA Agarwal,Iqbal Abdulla,0,0,0,0,0,0,0,0,0,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,8,4,KM Jadhav,MA Agarwal,Iqbal Abdulla,0,0,0,0,0,0,1,0,1,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,8,5,MA Agarwal,KM Jadhav,Iqbal Abdulla,0,0,0,0,0,0,0,0,0,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,8,6,MA Agarwal,KM Jadhav,Iqbal Abdulla,0,0,0,0,0,0,1,0,1,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,9,1,MA Agarwal,KM Jadhav,VR Aaron,0,0,0,0,0,0,0,0,0,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,9,2,MA Agarwal,KM Jadhav,VR Aaron,0,0,0,0,0,0,0,0,0,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,9,3,MA Agarwal,KM Jadhav,VR Aaron,0,0,0,0,0,0,0,0,0,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,9,4,MA Agarwal,KM Jadhav,VR Aaron,0,0,0,0,0,0,1,0,1,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,9,5,KM Jadhav,MA Agarwal,VR Aaron,0,0,0,0,0,0,1,0,1,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,9,6,MA Agarwal,KM Jadhav,VR Aaron,0,0,0,0,0,0,0,0,0,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,10,1,KM Jadhav,MA Agarwal,Iqbal Abdulla,0,0,0,0,0,0,2,0,2,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,10,2,KM Jadhav,MA Agarwal,Iqbal Abdulla,0,0,0,0,0,0,1,0,1,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,10,3,MA Agarwal,KM Jadhav,Iqbal Abdulla,0,0,0,0,0,0,1,0,1,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,10,4,KM Jadhav,MA Agarwal,Iqbal Abdulla,0,0,0,0,0,0,4,0,4,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,10,5,KM Jadhav,MA Agarwal,Iqbal Abdulla,0,0,0,0,0,0,1,0,1,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,10,6,MA Agarwal,KM Jadhav,Iqbal Abdulla,0,0,0,0,0,0,0,0,0,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,11,1,KM Jadhav,MA Agarwal,HV Patel,0,0,0,0,0,0,4,0,4,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,11,2,KM Jadhav,MA Agarwal,HV Patel,0,0,0,0,0,0,0,0,0,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,11,3,KM Jadhav,MA Agarwal,HV Patel,0,0,0,0,0,0,1,0,1,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,11,4,MA Agarwal,KM Jadhav,HV Patel,0,0,0,0,0,0,1,0,1,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,11,5,KM Jadhav,MA Agarwal,HV Patel,0,0,0,0,0,0,1,0,1,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,11,6,MA Agarwal,KM Jadhav,HV Patel,0,0,0,0,0,0,1,0,1,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,12,1,MA Agarwal,KM Jadhav,D Wiese,0,0,0,0,0,0,1,0,1,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,12,2,KM Jadhav,MA Agarwal,D Wiese,0,0,0,0,0,0,1,0,1,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,12,3,MA Agarwal,KM Jadhav,D Wiese,0,0,0,0,0,0,1,0,1,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,12,4,KM Jadhav,MA Agarwal,D Wiese,0,0,0,0,0,0,0,0,0,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,12,5,KM Jadhav,MA Agarwal,D Wiese,0,0,0,0,0,0,1,0,1,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,12,6,MA Agarwal,KM Jadhav,D Wiese,0,0,0,0,0,0,1,0,1,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,13,1,MA Agarwal,KM Jadhav,Iqbal Abdulla,0,0,0,0,0,0,0,0,0,MA Agarwal,stumped,KD Karthik
543,1,Delhi Daredevils,Royal Challengers Bangalore,13,2,NM Coulter-Nile,KM Jadhav,Iqbal Abdulla,0,0,0,0,0,0,0,0,0,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,13,3,NM Coulter-Nile,KM Jadhav,Iqbal Abdulla,0,0,0,0,0,0,0,0,0,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,13,4,NM Coulter-Nile,KM Jadhav,Iqbal Abdulla,0,0,0,0,0,0,0,0,0,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,13,5,NM Coulter-Nile,KM Jadhav,Iqbal Abdulla,0,0,0,0,0,0,0,0,0,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,13,6,NM Coulter-Nile,KM Jadhav,Iqbal Abdulla,0,0,0,0,0,0,0,0,0,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,14,1,KM Jadhav,NM Coulter-Nile,D Wiese,0,0,0,0,0,0,1,0,1,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,14,2,NM Coulter-Nile,KM Jadhav,D Wiese,0,0,0,0,0,0,0,0,0,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,14,3,NM Coulter-Nile,KM Jadhav,D Wiese,0,0,0,0,0,0,4,0,4,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,14,4,NM Coulter-Nile,KM Jadhav,D Wiese,0,0,0,0,0,0,0,0,0,NM Coulter-Nile,lbw,
543,1,Delhi Daredevils,Royal Challengers Bangalore,14,5,A Mishra,KM Jadhav,D Wiese,0,0,0,0,0,0,1,0,1,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,14,6,KM Jadhav,A Mishra,D Wiese,0,0,0,0,0,0,2,0,2,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,15,1,A Mishra,KM Jadhav,MA Starc,0,0,0,0,0,0,1,0,1,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,15,2,KM Jadhav,A Mishra,MA Starc,0,0,0,0,0,0,4,0,4,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,15,3,KM Jadhav,A Mishra,MA Starc,0,0,0,0,0,0,4,0,4,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,15,4,KM Jadhav,A Mishra,MA Starc,0,0,0,0,0,0,1,0,1,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,15,5,A Mishra,KM Jadhav,MA Starc,0,0,0,0,0,0,0,0,0,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,15,6,A Mishra,KM Jadhav,MA Starc,0,0,0,0,0,0,0,0,0,A Mishra,bowled,
543,1,Delhi Daredevils,Royal Challengers Bangalore,16,1,KM Jadhav,S Nadeem,Iqbal Abdulla,0,1,0,0,0,0,0,1,1,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,16,2,KM Jadhav,S Nadeem,Iqbal Abdulla,0,0,0,0,0,0,1,0,1,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,16,3,S Nadeem,KM Jadhav,Iqbal Abdulla,0,0,0,0,0,0,0,0,0,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,16,4,S Nadeem,KM Jadhav,Iqbal Abdulla,0,0,0,0,0,0,1,0,1,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,16,5,KM Jadhav,S Nadeem,Iqbal Abdulla,0,0,0,0,0,0,1,0,1,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,16,6,S Nadeem,KM Jadhav,Iqbal Abdulla,0,0,0,0,0,0,0,0,0,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,16,7,S Nadeem,KM Jadhav,Iqbal Abdulla,0,0,0,0,0,0,1,0,1,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,17,1,S Nadeem,KM Jadhav,MA Starc,0,0,0,0,0,0,0,0,0,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,17,2,S Nadeem,KM Jadhav,MA Starc,0,0,0,0,0,0,0,0,0,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,17,3,S Nadeem,KM Jadhav,MA Starc,0,0,0,0,0,0,0,0,0,S Nadeem,bowled,
543,1,Delhi Daredevils,Royal Challengers Bangalore,17,4,Imran Tahir,KM Jadhav,MA Starc,0,0,0,0,0,0,1,0,1,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,17,5,KM Jadhav,Imran Tahir,MA Starc,0,0,0,0,0,0,1,0,1,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,17,6,Imran Tahir,KM Jadhav,MA Starc,0,0,0,0,0,0,0,0,0,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,18,1,KM Jadhav,Imran Tahir,HV Patel,0,0,0,0,0,0,0,0,0,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,18,2,KM Jadhav,Imran Tahir,HV Patel,0,0,0,0,0,0,0,0,0,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,18,3,KM Jadhav,Imran Tahir,HV Patel,0,0,0,0,0,0,0,0,0,KM Jadhav,caught,MA Starc
543,1,Delhi Daredevils,Royal Challengers Bangalore,18,4,DJ Muthuswami,Imran Tahir,HV Patel,0,0,0,0,0,0,1,0,1,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,18,5,Imran Tahir,DJ Muthuswami,HV Patel,0,0,0,0,0,0,1,0,1,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,18,6,DJ Muthuswami,Imran Tahir,HV Patel,0,0,0,0,0,0,0,0,0,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,19,1,Imran Tahir,DJ Muthuswami,D Wiese,0,0,0,0,0,0,1,0,1,,,
543,1,Delhi Daredevils,Royal Challengers Bangalore,19,2,DJ Muthuswami,Imran Tahir,D Wiese,0,0,0,0,0,0,0,0,0,DJ Muthuswami,run out,AB de Villiers
543,2,Royal Challengers Bangalore,Delhi Daredevils,1,1,CH Gayle,V Kohli,NM Coulter-Nile,0,0,0,0,0,0,0,0,0,,,
543,2,Royal Challengers Bangalore,Delhi Daredevils,1,2,CH Gayle,V Kohli,NM Coulter-Nile,0,0,0,0,0,0,0,0,0,,,
543,2,Royal Challengers Bangalore,Delhi Daredevils,1,3,CH Gayle,V Kohli,NM Coulter-Nile,0,0,0,0,0,0,0,0,0,,,
543,2,Royal Challengers Bangalore,Delhi Daredevils,1,4,CH Gayle,V Kohli,NM Coulter-Nile,0,0,0,0,0,0,0,0,0,,,
543,2,Royal Challengers Bangalore,Delhi Daredevils,1,5,CH Gayle,V Kohli,NM Coulter-Nile,0,1,0,0,0,0,0,1,1,,,
543,2,Royal Challengers Bangalore,Delhi Daredevils,1,6,CH Gayle,V Kohli,NM Coulter-Nile,0,0,0,0,0,0,2,0,2,,,
543,2,Royal Challengers Bangalore,Delhi Daredevils,1,7,CH Gayle,V Kohli,NM Coulter-Nile,0,0,0,0,0,0,1,0,1,,,
543,2,Royal Challengers Bangalore,Delhi Daredevils,2,1,CH Gayle,V Kohli,DJ Muthuswami,0,0,0,0,0,0,0,0,0,,,
543,2,Royal Challengers Bangalore,Delhi Daredevils,2,2,CH Gayle,V Kohli,DJ Muthuswami,0,0,0,0,0,0,0,0,0,,,
543,2,Royal Challengers Bangalore,Delhi Daredevils,2,3,CH Gayle,V Kohli,DJ Muthuswami,0,0,0,0,0,0,6,0,6,,,
543,2,Royal Challengers Bangalore,Delhi Daredevils,2,4,CH Gayle,V Kohli,DJ Muthuswami,0,0,0,0,0,0,4,0,4,,,
543,2,Royal Challengers Bangalore,Delhi Daredevils,2,5,CH Gayle,V Kohli,DJ Muthuswami,0,0,0,0,0,0,0,0,0,,,
543,2,Royal Challengers Bangalore,Delhi Daredevils,2,6,CH Gayle,V Kohli,DJ Muthuswami,0,0,0,0,0,0,4,0,4,,,
543,2,Royal Challengers Bangalore,Delhi Daredevils,3,1,V Kohli,CH Gayle,NM Coulter-Nile,0,0,0,0,0,0,0,0,0,,,
543,2,Royal Challengers Bangalore,Delhi Daredevils,3,2,V Kohli,CH Gayle,NM Coulter-Nile,0,0,0,0,0,0,1,0,1,,,
543,2,Royal Challengers Bangalore,Delhi Daredevils,3,3,CH Gayle,V Kohli,NM Coulter-Nile,0,0,0,0,0,0,0,0,0,,,
543,2,Royal Challengers Bangalore,Delhi Daredevils,3,4,CH Gayle,V Kohli,NM Coulter-Nile,0,0,0,0,0,0,4,0,4,,,
543,2,Royal Challengers Bangalore,Delhi Daredevils,3,5,CH Gayle,V Kohli,NM Coulter-Nile,0,0,0,0,0,0,1,0,1,,,
543,2,Royal Challengers Bangalore,Delhi Daredevils,3,6,V Kohli,CH Gayle,NM Coulter-Nile,0,0,0,0,0,0,0,0,0,,,
543,2,Royal Challengers Bangalore,Delhi Daredevils,4,1,CH Gayle,V Kohli,Imran Tahir,0,0,0,0,0,0,0,0,0,,,
543,2,Royal Challengers Bangalore,Delhi Daredevils,4,2,CH Gayle,V Kohli,Imran Tahir,0,0,0,0,0,0,4,0,4,,,
543,2,Royal Challengers Bangalore,Delhi Daredevils,4,3,CH Gayle,V Kohli,Imran Tahir,0,0,0,0,0,0,1,0,1,,,
543,2,Royal Challengers Bangalore,Delhi Daredevils,4,4,V Kohli,CH Gayle,Imran Tahir,0,0,0,0,0,0,1,0,1,,,
543,2,Royal Challengers Bangalore,Delhi Daredevils,4,5,CH Gayle,V Kohli,Imran Tahir,0,0,0,0,0,0,1,0,1,,,
543,2,Royal Challengers Bangalore,Delhi Daredevils,4,6,V Kohli,CH Gayle,Imran Tahir,0,0,0,0,0,0,1,0,1,,,
543,2,Royal Challengers Bangalore,Delhi Daredevils,5,1,V Kohli,CH Gayle,NM Coulter-Nile,0,0,0,0,0,0,1,0,1,,,
543,2,Royal Challengers Bangalore,Delhi Daredevils,5,2,CH Gayle,V Kohli,NM Coulter-Nile,0,0,0,0,0,0,0,0,0,,,
543,2,Royal Challengers Bangalore,Delhi Daredevils,5,3,CH Gayle,V Kohli,NM Coulter-Nile,0,0,0,0,0,0,0,0,0,,,
543,2,Royal Challengers Bangalore,Delhi Daredevils,5,4,CH Gayle,V Kohli,NM Coulter-Nile,0,0,0,0,0,0,0,0,0,,,
543,2,Royal Challengers Bangalore,Delhi Daredevils,5,5,CH Gayle,V Kohli,NM Coulter-Nile,0,0,0,0,0,0,4,0,4,,,
543,2,Royal Challengers Bangalore,Delhi Daredevils,5,6,CH Gayle,V Kohli,NM Coulter-Nile,0,0,0,0,0,0,6,0,6,,,
543,2,Royal Challengers Bangalore,Delhi Daredevils,6,1,V Kohli,CH Gayle,JP Duminy,0,0,0,0,0,0,0,0,0,,,
543,2,Royal Challengers Bangalore,Delhi Daredevils,6,2,V Kohli,CH Gayle,JP Duminy,0,0,0,0,0,0,1,0,1,,,
543,2,Royal Challengers Bangalore,Delhi Daredevils,6,3,CH Gayle,V Kohli,JP Duminy,0,0,0,0,0,0,4,0,4,,,
543,2,Royal Challengers Bangalore,Delhi Daredevils,6,4,CH Gayle,V Kohli,JP Duminy,0,0,0,0,0,0,0,0,0,,,
543,2,Royal Challengers Bangalore,Delhi Daredevils,6,5,CH Gayle,V Kohli,JP Duminy,0,0,0,0,0,0,1,0,1,,,
543,2,Royal Challengers Bangalore,Delhi Daredevils,6,6,V Kohli,CH Gayle,JP Duminy,0,0,0,0,0,0,1,0,1,,,
543,2,Royal Challengers Bangalore,Delhi Daredevils,7,1,V Kohli,CH Gayle,A Mishra,0,0,0,0,0,0,0,0,0,,,
543,2,Royal Challengers Bangalore,Delhi Daredevils,7,2,V Kohli,CH Gayle,A Mishra,0,0,0,0,0,0,4,0,4,,,
543,2,Royal Challengers Bangalore,Delhi Daredevils,7,3,V Kohli,CH Gayle,A Mishra,0,0,0,0,0,0,4,0,4,,,
543,2,Royal Challengers Bangalore,Delhi Daredevils,7,4,V Kohli,CH Gayle,A Mishra,0,0,0,0,0,0,1,0,1,,,
543,2,Royal Challengers Bangalore,Delhi Daredevils,7,5,CH Gayle,V Kohli,A Mishra,0,0,0,0,0,0,1,0,1,,,
543,2,Royal Challengers Bangalore,Delhi Daredevils,7,6,V Kohli,CH Gayle,A Mishra,0,0,0,0,0,0,1,0,1,,,
543,2,Royal Challengers Bangalore,Delhi Daredevils,8,1,V Kohli,CH Gayle,Imran Tahir,0,0,0,0,0,0,4,0,4,,,
543,2,Royal Challengers Bangalore,Delhi Daredevils,8,2,V Kohli,CH Gayle,Imran Tahir,0,0,0,0,0,0,1,0,1,,,
543,2,Royal Challengers Bangalore,Delhi Daredevils,8,3,CH Gayle,V Kohli,Imran Tahir,0,0,0,0,0,0,6,0,6,,,
543,2,Royal Challengers Bangalore,Delhi Daredevils,8,4,CH Gayle,V Kohli,Imran Tahir,0,0,0,0,0,0,0,0,0,,,
543,2,Royal Challengers Bangalore,Delhi Daredevils,8,5,CH Gayle,V Kohli,Imran Tahir,0,0,0,0,0,0,0,0,0,,,
543,2,Royal Challengers Bangalore,Delhi Daredevils,8,6,CH Gayle,V Kohli,Imran Tahir,0,0,0,0,0,0,1,0,1,,,
543,2,Royal Challengers Bangalore,Delhi Daredevils,9,1,CH Gayle,V Kohli,A Mishra,0,1,0,0,0,0,0,1,1,,,
543,2,Royal Challengers Bangalore,Delhi Daredevils,9,2,CH Gayle,V Kohli,A Mishra,0,0,0,0,0,0,6,0,6,,,
543,2,Royal Challengers Bangalore,Delhi Daredevils,9,3,CH Gayle,V Kohli,A Mishra,0,0,0,0,0,0,1,0,1,,,
543,2,Royal Challengers Bangalore,Delhi Daredevils,9,4,V Kohli,CH Gayle,A Mishra,0,0,0,0,0,0,1,0,1,,,
543,2,Royal Challengers Bangalore,Delhi Daredevils,9,5,CH Gayle,V Kohli,A Mishra,0,0,0,0,0,0,1,0,1,,,
543,2,Royal Challengers Bangalore,Delhi Daredevils,9,6,V Kohli,CH Gayle,A Mishra,0,0,0,0,0,0,4,0,4,,,
543,2,Royal Challengers Bangalore,Delhi Daredevils,9,7,V Kohli,CH Gayle,A Mishra,0,0,0,0,0,0,0,0,0,,,
543,2,Royal Challengers Bangalore,Delhi Daredevils,10,1,CH Gayle,V Kohli,AD Mathews,0,0,0,0,0,0,1,0,1,,,
543,2,Royal Challengers Bangalore,Delhi Daredevils,10,2,V Kohli,CH Gayle,AD Mathews,0,0,0,0,0,0,1,0,1,,,
543,2,Royal Challengers Bangalore,Delhi Daredevils,10,3,CH Gayle,V Kohli,AD Mathews,0,0,0,0,0,0,0,0,0,,,
543,2,Royal Challengers Bangalore,Delhi Daredevils,10,4,CH Gayle,V Kohli,AD Mathews,0,0,0,0,0,0,0,0,0,,,
543,2,Royal Challengers Bangalore,Delhi Daredevils,10,5,CH Gayle,V Kohli,AD Mathews,0,0,0,0,0,0,1,0,1,,,
543,2,Royal Challengers Bangalore,Delhi Daredevils,10,6,V Kohli,CH Gayle,AD Mathews,0,0,0,0,0,0,0,0,0,,,
543,2,Royal Challengers Bangalore,Delhi Daredevils,11,1,CH Gayle,V Kohli,NM Coulter-Nile,0,0,0,0,0,0,1,0,1,,,
543,2,Royal Challengers Bangalore,Delhi Daredevils,11,2,V Kohli,CH Gayle,NM Coulter-Nile,0,0,0,0,0,0,4,0,4,,,
543,2,Royal Challengers Bangalore,Delhi Daredevils,11,3,V Kohli,CH Gayle,NM Coulter-Nile,0,0,0,0,0,0,4,0,4,,,
